userId,churn_date
1021910,2018-10-31 06:32:06
1084980,2018-10-11 00:29:00
1551539,2018-10-22 15:27:09
1040612,2018-10-10 08:49:33
1010496,2018-10-03 03:56:51
1154299,2018-10-31 01:32:40
1939313,2018-11-11 11:10:35
1941050,2018-10-08 23:36:52
1784713,2018-10-26 01:53:34
1799504,2018-10-14 14:46:45
1826149,2018-10-06 06:12:18
1011555,2018-11-16 10:30:04
1843006,2018-11-06 09:41:26
1908228,2018-10-19 18:33:14
1636635,2018-11-06 15:13:28
1998614,2018-10-26 14:16:05
1876457,2018-10-18 14:52:12
1724296,2018-11-10 02:02:10
1128414,2018-11-04 03:00:14
1230774,2018-11-06 11:23:33
1432704,2018-11-01 01:11:11
1851919,2018-11-07 11:00:18
1705753,2018-10-27 03:40:29
1675930,2018-10-22 02:52:40
1329711,2018-11-09 16:37:03
1672110,2018-11-08 14:01:37
1261992,2018-10-29 11:20:11
1037661,2018-11-16 01:26:30
1407129,2018-10-15 12:03:12
1818759,2018-10-10 10:20:12
1500771,2018-10-08 13:57:49
1008110,2018-11-08 19:57:35
1991682,2018-11-07 19:52:50
1093443,2018-10-03 05:15:29
1021633,2018-10-18 09:46:45
1107963,2018-11-09 08:47:04
1901007,2018-10-10 03:51:27
1667449,2018-11-15 18:11:34
1718923,2018-10-12 06:58:18
1178733,2018-10-30 15:53:34
1078786,2018-10-22 12:59:44
1101206,2018-10-10 19:26:34
1628320,2018-10-19 02:52:28
1410656,2018-11-07 03:15:26
1290011,2018-10-08 23:24:19
1713378,2018-10-24 07:10:21
1976010,2018-10-27 10:10:29
1017760,2018-10-27 23:43:47
1427419,2018-10-29 15:09:48
1507921,2018-10-08 21:33:40
1460956,2018-11-02 10:29:24
1139920,2018-10-26 21:28:26
1148275,2018-11-03 22:12:18
1307104,2018-10-13 23:47:00
1811856,2018-11-05 16:58:39
1302150,2018-10-15 19:17:57
1031726,2018-11-13 23:20:12
1632895,2018-10-25 17:40:13
1205653,2018-11-11 03:30:41
1365889,2018-10-10 08:07:33
1627776,2018-10-22 08:26:16
1983886,2018-10-05 19:29:58
1718517,2018-10-29 23:38:52
1613569,2018-11-12 04:18:24
1012906,2018-10-11 17:55:11
1167281,2018-10-31 12:10:09
1334434,2018-10-26 10:33:51
1089254,2018-10-22 10:12:40
1888927,2018-11-08 19:10:09
1012294,2018-10-22 15:59:12
1528396,2018-10-02 05:05:22
1332200,2018-10-26 18:34:42
1843526,2018-10-31 06:05:12
1565320,2018-11-07 18:35:59
1044042,2018-10-21 14:17:59
1763349,2018-10-28 08:19:06
1756280,2018-10-17 19:47:36
1310157,2018-10-10 13:42:17
1783787,2018-10-14 06:30:46
1058987,2018-10-29 06:16:41
1572943,2018-10-24 00:21:37
1904924,2018-11-18 09:22:20
1783058,2018-11-02 05:37:30
1382223,2018-10-19 01:38:48
1837141,2018-10-05 02:04:52
1095073,2018-10-12 10:22:25
1814892,2018-10-23 23:00:20
1332169,2018-10-03 22:07:27
1830058,2018-11-05 09:38:43
1323413,2018-11-12 23:02:52
1484481,2018-11-13 08:14:28
1175811,2018-10-15 21:21:58
1937637,2018-10-03 10:23:12
1120207,2018-10-11 18:59:42
1909672,2018-10-08 13:01:34
1967770,2018-10-13 01:42:13
1917216,2018-10-01 21:51:11
1101980,2018-10-12 15:46:44
1398238,2018-10-03 18:46:41
1558989,2018-11-17 10:50:12
1117188,2018-11-02 02:17:28
1168922,2018-11-11 14:28:05
1127392,2018-10-26 11:46:10
1905767,2018-10-13 00:47:23
1122937,2018-10-10 08:14:13
1689303,2018-10-18 13:56:12
1712917,2018-10-29 14:25:43
1697394,2018-11-02 17:12:25
1796234,2018-11-05 19:23:24
1144840,2018-11-07 22:07:04
1637449,2018-10-16 21:10:56
1481471,2018-11-15 10:49:28
1058623,2018-11-16 18:59:40
1980447,2018-11-01 17:03:08
1846609,2018-10-05 09:12:29
1138004,2018-11-06 01:21:32
1142789,2018-11-13 09:44:42
1678449,2018-10-16 19:56:39
1496047,2018-10-24 06:42:45
1052337,2018-10-09 00:24:43
1010184,2018-11-02 22:24:14
1920156,2018-10-23 16:03:21
1557330,2018-11-06 02:59:23
1779334,2018-11-17 11:19:01
1201265,2018-10-16 22:36:41
1356468,2018-10-17 00:10:18
1090937,2018-11-02 20:39:12
1822588,2018-11-04 19:36:29
1926795,2018-10-18 22:48:06
1931500,2018-10-20 22:57:48
1374692,2018-11-05 16:30:32
1691432,2018-10-23 21:37:37
1099620,2018-10-23 17:19:44
1642682,2018-10-30 05:01:28
1674642,2018-10-16 02:16:45
1994185,2018-11-06 18:24:19
1119013,2018-10-11 04:11:08
1352961,2018-10-01 23:41:08
1087624,2018-10-20 16:28:40
1716676,2018-10-19 16:52:06
1989781,2018-10-13 13:39:50
1937008,2018-10-05 16:23:48
1753982,2018-10-13 01:53:29
1927211,2018-11-13 23:01:23
1238898,2018-10-18 03:27:16
1634602,2018-10-31 21:16:46
1134375,2018-10-29 11:20:57
1907984,2018-10-02 12:17:37
1673823,2018-10-31 12:14:03
1660438,2018-10-12 04:14:40
1697731,2018-11-04 02:52:49
1879642,2018-11-04 19:12:45
1445603,2018-10-21 04:59:47
1255569,2018-10-08 06:45:15
1274676,2018-10-04 18:35:29
1718426,2018-11-10 10:26:55
1363023,2018-10-30 04:40:06
1517628,2018-11-01 18:37:38
1867101,2018-10-02 07:25:54
1874519,2018-10-26 02:23:18
1181829,2018-10-04 14:33:12
1506154,2018-10-14 04:17:27
1719999,2018-10-17 19:21:36
1791839,2018-10-01 23:28:18
1888805,2018-11-01 09:43:56
1955117,2018-11-07 23:08:35
1161738,2018-10-17 15:00:25
1811391,2018-10-29 05:00:09
1924180,2018-11-05 14:28:24
1397776,2018-10-20 01:17:32
1963886,2018-11-01 13:53:03
1265800,2018-11-10 05:45:22
1421759,2018-10-26 15:50:50
1973378,2018-10-05 22:33:14
1985751,2018-11-01 00:25:36
1061454,2018-10-17 08:46:34
1645800,2018-10-05 19:27:35
1133704,2018-10-21 01:23:44
1765373,2018-11-11 03:27:22
1313105,2018-11-04 20:28:30
1918910,2018-11-10 00:14:02
1524412,2018-10-17 08:21:25
1271457,2018-10-19 23:25:04
1483092,2018-11-03 12:05:36
1693861,2018-11-15 03:36:36
1455825,2018-11-10 06:03:25
1362946,2018-10-10 00:56:36
1726109,2018-11-14 05:53:15
1237881,2018-10-24 04:38:05
1405564,2018-11-04 07:26:47
1628419,2018-10-30 14:22:16
1330935,2018-10-22 13:32:31
1601750,2018-11-06 04:54:18
1263768,2018-11-19 04:25:09
1070072,2018-10-18 23:47:37
1720765,2018-10-08 08:33:10
1037689,2018-11-01 16:26:11
1909615,2018-11-15 11:53:34
1689332,2018-11-12 14:34:05
1998232,2018-10-29 20:49:44
1735880,2018-10-25 23:37:42
1628771,2018-11-01 03:45:29
1412186,2018-11-11 21:01:39
1369433,2018-10-14 12:11:02
1243210,2018-10-15 20:50:59
1345698,2018-11-17 07:43:37
1458964,2018-11-01 00:22:55
1760535,2018-11-05 16:25:12
1542382,2018-10-08 16:47:21
1265524,2018-10-22 04:19:23
1750884,2018-11-18 22:30:17
1669363,2018-11-09 20:48:02
1983423,2018-11-11 15:53:38
1362985,2018-11-17 19:22:27
1484713,2018-11-06 19:52:28
1998216,2018-10-22 12:49:37
1861316,2018-11-09 19:29:11
1803129,2018-10-22 13:56:23
1520765,2018-11-09 18:11:03
1761104,2018-10-22 14:00:01
1965688,2018-11-09 17:18:52
1049953,2018-10-19 02:01:19
1111650,2018-10-30 06:13:43
1550498,2018-10-14 11:02:40
1716813,2018-10-02 10:07:14
1997088,2018-11-11 11:46:52
1966169,2018-11-02 08:14:53
1339946,2018-11-02 19:25:42
1194750,2018-10-27 08:20:06
1817681,2018-10-25 00:43:51
1190652,2018-11-10 03:08:02
1005452,2018-10-26 03:15:46
1502672,2018-10-05 02:33:08
1317458,2018-11-17 22:29:12
1348477,2018-11-06 13:15:32
1671865,2018-10-25 02:28:43
1502280,2018-10-03 05:18:57
1005442,2018-10-07 06:07:58
1114723,2018-10-15 22:22:49
1344507,2018-10-18 12:49:25
1216699,2018-11-14 03:42:40
1531706,2018-10-04 18:11:50
1898922,2018-11-16 03:32:30
1382195,2018-11-14 07:22:00
1702121,2018-10-02 05:00:26
1494909,2018-10-20 19:18:34
1506825,2018-10-18 20:16:50
1141475,2018-11-17 15:32:03
1904948,2018-10-19 18:02:12
1286373,2018-11-08 14:51:46
1207038,2018-11-13 06:10:29
1061990,2018-11-13 13:42:27
1250485,2018-10-25 17:30:18
1466867,2018-11-11 16:51:34
1546238,2018-10-06 14:28:44
1083985,2018-10-03 05:14:01
1047788,2018-10-03 16:12:49
1957152,2018-10-31 04:23:36
1451520,2018-10-26 21:26:26
1960765,2018-10-18 16:48:12
1704744,2018-10-09 13:47:21
1470177,2018-10-12 02:11:00
1512118,2018-10-12 16:46:07
1545214,2018-10-28 05:29:42
1555559,2018-11-15 09:55:33
1069414,2018-11-19 15:52:11
1235671,2018-11-14 18:58:42
1267434,2018-11-13 17:58:23
1604832,2018-10-10 00:21:15
1537696,2018-10-23 22:50:56
1379722,2018-11-16 10:20:03
1734243,2018-11-16 18:21:33
1631582,2018-11-08 00:04:06
1877657,2018-11-16 20:55:56
1930289,2018-11-04 02:05:05
1018843,2018-11-19 19:13:52
1935796,2018-10-17 13:00:21
1402155,2018-10-05 17:41:52
1060091,2018-10-13 17:26:59
1154032,2018-10-25 14:28:14
1080698,2018-11-16 07:35:07
1182329,2018-10-04 12:51:36
1507864,2018-11-18 00:29:40
1422336,2018-11-06 11:38:36
1706885,2018-10-12 22:24:46
1448309,2018-10-24 18:59:36
1859867,2018-11-19 17:34:22
1437835,2018-11-10 22:59:32
1673884,2018-11-10 13:29:13
1485950,2018-11-12 05:44:20
1270708,2018-10-12 05:27:52
1488306,2018-11-18 11:29:30
1323282,2018-10-29 10:15:26
1520845,2018-10-15 06:30:22
1749809,2018-10-22 05:28:32
1374533,2018-10-18 03:25:24
1883991,2018-11-08 18:05:22
1056393,2018-10-13 04:34:08
1978986,2018-10-22 20:29:57
1222369,2018-10-31 03:20:54
1096237,2018-10-02 13:41:00
1598435,2018-11-18 22:10:19
1507030,2018-11-02 13:59:27
1232659,2018-10-23 23:38:23
1885470,2018-10-18 05:51:56
1936980,2018-11-05 19:57:49
1534570,2018-10-10 20:38:59
1048486,2018-10-02 10:50:33
1980452,2018-10-02 13:39:18
1654584,2018-10-03 19:45:05
1702338,2018-10-02 09:46:57
1597468,2018-10-05 18:24:12
1066568,2018-10-12 18:41:13
1628350,2018-11-15 01:08:34
1099013,2018-11-06 20:48:34
1708239,2018-10-11 19:58:15
1639715,2018-11-03 03:40:21
1757219,2018-10-04 04:23:01
1248996,2018-10-18 13:47:14
1239041,2018-10-15 18:36:44
1328619,2018-10-27 04:16:48
1197961,2018-10-27 04:41:58
1000025,2018-10-18 20:33:05
1341206,2018-10-20 00:24:06
1114353,2018-10-19 19:36:27
1457045,2018-11-05 02:09:56
1848482,2018-10-25 00:04:28
1697603,2018-10-23 13:42:28
1510239,2018-11-14 20:32:20
1859229,2018-11-12 10:35:55
1218066,2018-11-08 18:02:03
1911892,2018-11-06 11:53:29
1613314,2018-11-19 20:50:04
1430756,2018-11-15 19:56:00
1109982,2018-11-14 04:30:36
1751342,2018-10-10 22:50:16
1577579,2018-11-13 16:57:54
1774177,2018-11-15 17:13:16
1067896,2018-10-24 11:44:02
1737402,2018-11-19 10:40:42
1292942,2018-10-31 08:46:38
1997399,2018-11-08 04:02:10
1756781,2018-10-20 17:22:28
1907114,2018-10-17 13:35:49
1410445,2018-11-15 11:44:46
1590368,2018-11-11 04:04:42
1252986,2018-10-24 13:23:06
1119943,2018-10-31 12:00:47
1108556,2018-10-15 13:32:51
1244636,2018-10-28 10:13:07
1149241,2018-10-26 00:38:01
1911314,2018-10-17 06:30:33
1698213,2018-10-14 08:20:06
1041322,2018-11-18 03:33:46
1987324,2018-11-19 23:04:27
1422486,2018-10-30 20:27:44
1229546,2018-11-13 16:41:26
1101016,2018-10-31 23:24:46
1695586,2018-11-08 09:11:51
1538702,2018-11-19 05:06:51
1236810,2018-11-07 08:57:47
1365261,2018-11-14 00:33:45
1798087,2018-11-02 04:07:03
1720899,2018-10-12 08:13:57
1529577,2018-10-09 06:43:18
1396828,2018-11-14 13:24:08
1599795,2018-11-06 23:51:03
1485438,2018-10-16 04:17:52
1268158,2018-10-24 11:33:52
1232826,2018-11-14 10:23:12
1135601,2018-11-08 20:14:57
1406844,2018-11-04 16:21:39
1867439,2018-11-05 05:16:36
1857878,2018-11-04 20:42:17
1425006,2018-11-09 15:07:09
1393702,2018-10-16 17:24:36
1466350,2018-11-08 06:36:41
1900910,2018-10-02 15:38:06
1911722,2018-11-15 14:35:12
1064175,2018-11-14 13:41:29
1396697,2018-11-13 07:24:38
1373347,2018-10-10 16:12:32
1822173,2018-10-17 15:22:21
1174869,2018-10-03 10:18:36
1173210,2018-10-10 12:12:45
1972651,2018-11-10 19:17:15
1720512,2018-10-30 00:30:59
1829309,2018-10-05 05:58:14
1037968,2018-11-19 15:09:17
1552117,2018-10-09 04:15:44
1957849,2018-10-17 11:36:42
1129773,2018-11-16 08:21:10
1339072,2018-10-11 22:50:40
1041130,2018-11-19 16:36:14
1627452,2018-10-22 06:44:18
1394663,2018-10-05 19:48:12
1979377,2018-11-08 08:22:47
1791601,2018-10-23 22:21:54
1074975,2018-11-05 15:38:45
1237707,2018-10-08 09:58:34
1240209,2018-10-13 03:25:31
1688428,2018-10-04 22:42:37
1027305,2018-11-06 19:16:10
1480456,2018-10-14 00:16:08
1323583,2018-10-06 20:35:02
1529430,2018-10-31 11:40:08
1443089,2018-11-02 01:43:42
1887716,2018-11-04 01:38:41
1668865,2018-10-02 17:26:47
1806168,2018-11-07 21:22:35
1196521,2018-11-07 16:22:44
1372319,2018-11-06 13:42:24
1784343,2018-11-16 11:51:45
1547509,2018-11-06 17:53:29
1198432,2018-11-10 09:06:01
1164775,2018-11-16 11:32:01
1628965,2018-10-21 19:38:17
1940715,2018-10-04 20:30:41
1334613,2018-11-15 20:30:09
1360863,2018-11-03 08:11:52
1403388,2018-11-03 18:45:31
1630909,2018-11-08 12:08:13
1367269,2018-11-19 00:32:23
1686030,2018-10-04 21:12:29
1451256,2018-11-17 23:57:13
1183760,2018-10-03 09:46:56
1909158,2018-10-11 18:25:45
1815512,2018-10-26 05:22:21
1322185,2018-10-30 11:34:05
1273222,2018-10-15 18:29:17
1677577,2018-10-12 06:41:16
1615201,2018-11-06 21:14:34
1130108,2018-10-13 16:10:49
1382765,2018-10-03 08:55:16
1260632,2018-11-02 22:53:14
1241210,2018-10-15 06:04:56
1162639,2018-11-02 11:40:52
1008244,2018-10-05 21:35:01
1798638,2018-11-19 17:23:56
1728892,2018-11-16 10:14:35
1005729,2018-11-17 14:54:05
1026006,2018-10-20 15:17:01
1046607,2018-10-13 03:20:12
1311601,2018-10-30 11:57:00
1258128,2018-11-01 21:16:20
1541011,2018-11-18 05:32:19
1071308,2018-11-10 02:36:24
1366418,2018-10-08 15:52:09
1763882,2018-10-05 09:20:01
1363138,2018-10-17 02:42:30
1583919,2018-11-16 16:43:40
1283739,2018-11-05 22:21:15
1791825,2018-11-11 19:12:46
1639329,2018-10-16 21:07:35
1389437,2018-11-15 08:02:22
1978884,2018-10-28 08:36:16
1479110,2018-11-07 04:22:07
1095336,2018-11-07 16:04:28
1269601,2018-11-16 02:31:43
1809881,2018-10-06 03:10:23
1667442,2018-11-01 00:18:35
1897967,2018-10-10 17:17:46
1247600,2018-10-02 23:01:11
1087310,2018-11-10 21:25:08
1679865,2018-10-14 10:45:32
1744941,2018-10-02 17:07:53
1866160,2018-10-27 05:10:25
1597792,2018-11-19 11:06:20
1165122,2018-11-10 23:59:57
1071768,2018-10-07 19:33:36
1283017,2018-11-19 08:53:02
1057440,2018-10-14 02:02:55
1792790,2018-11-18 10:09:24
1762429,2018-11-03 07:06:36
1850726,2018-10-06 01:46:13
1915807,2018-11-11 19:47:16
1563439,2018-11-01 17:09:02
1755741,2018-10-20 20:52:47
1752022,2018-10-30 11:42:47
1862730,2018-10-15 10:09:10
1829111,2018-11-16 03:01:59
1352747,2018-10-29 14:49:31
1738242,2018-11-13 18:09:16
1584743,2018-10-22 22:47:02
1037356,2018-10-26 06:16:09
1586732,2018-10-08 20:25:32
1023281,2018-10-09 01:17:22
1048888,2018-11-08 00:52:15
1009465,2018-11-13 02:23:09
1227718,2018-11-15 04:57:13
1109924,2018-11-09 06:34:17
1850386,2018-11-03 04:21:08
1557973,2018-10-20 09:15:15
1122986,2018-10-19 14:12:24
1323218,2018-10-11 19:56:57
1049992,2018-10-05 23:45:13
1980141,2018-11-16 20:33:34
1649124,2018-10-21 16:23:01
1297430,2018-10-02 22:25:34
1534538,2018-11-02 21:56:07
1142599,2018-10-26 21:30:33
1415450,2018-10-09 14:52:30
1638393,2018-10-20 05:00:14
1915950,2018-11-13 19:13:08
1764912,2018-10-27 17:26:31
1528166,2018-11-13 03:24:58
1574402,2018-10-30 17:32:41
1613682,2018-11-12 00:36:36
1363673,2018-10-22 20:43:00
1833605,2018-10-22 17:07:23
1056453,2018-11-15 18:14:10
1513624,2018-11-10 07:07:05
1661496,2018-11-02 01:55:52
1875430,2018-10-03 05:33:40
1578291,2018-11-05 20:13:46
1041332,2018-11-12 04:27:41
1178113,2018-10-08 14:17:06
1140407,2018-10-30 18:39:48
1536489,2018-10-26 05:18:22
1152016,2018-10-22 11:48:38
1176618,2018-11-17 06:38:51
1916047,2018-11-16 11:11:05
1702218,2018-10-05 07:40:22
1141500,2018-10-21 02:01:31
1800887,2018-10-26 05:53:35
1691281,2018-11-09 17:13:59
1187672,2018-10-25 21:14:04
1430579,2018-10-30 02:47:33
1398121,2018-10-03 10:59:58
1568232,2018-10-05 22:01:29
1618650,2018-10-27 02:15:49
1478806,2018-11-15 17:51:35
1638399,2018-10-24 11:18:24
1027655,2018-10-12 11:49:55
1320468,2018-11-01 23:17:07
1402304,2018-11-07 17:55:38
1922434,2018-10-12 03:12:04
1174819,2018-10-28 21:06:06
1314618,2018-10-04 02:36:28
1235104,2018-10-15 13:42:10
1045828,2018-10-11 18:24:53
1704396,2018-11-15 16:01:59
1227078,2018-10-27 20:47:24
1984151,2018-10-14 08:53:31
1549941,2018-11-04 12:02:07
1799332,2018-11-17 19:16:11
1738291,2018-11-07 12:49:28
1843733,2018-10-13 03:20:03
1007340,2018-10-28 10:06:09
1612803,2018-11-01 22:25:14
1490694,2018-11-01 16:09:16
1862822,2018-10-03 07:44:58
1353324,2018-10-15 16:23:22
1213745,2018-10-24 02:37:07
1513846,2018-10-26 11:13:25
1561323,2018-10-30 23:27:31
1879454,2018-11-16 08:22:05
1678784,2018-10-30 15:26:12
1942700,2018-11-10 19:01:57
1777665,2018-10-03 04:30:00
1998678,2018-10-17 13:09:17
1422505,2018-10-26 07:15:44
1222745,2018-10-07 17:26:26
1533836,2018-10-30 11:01:55
1279215,2018-10-12 18:35:51
1655265,2018-10-19 12:16:37
1046878,2018-10-03 09:21:53
1090236,2018-11-02 18:17:48
1126381,2018-11-18 03:12:22
1594593,2018-10-30 01:48:57
1994878,2018-11-19 18:08:09
1261610,2018-10-10 03:45:01
1606666,2018-10-25 21:54:24
1315243,2018-11-08 05:21:46
1171597,2018-11-01 04:28:19
1409413,2018-10-03 21:47:39
1984481,2018-11-12 03:11:51
1600609,2018-11-03 01:21:07
1791493,2018-11-13 09:45:29
1955771,2018-10-21 03:02:22
1947360,2018-11-11 14:18:22
1505123,2018-11-19 19:32:47
1710351,2018-11-19 13:48:57
1978190,2018-10-16 20:26:21
1632835,2018-10-19 08:40:44
1994214,2018-10-15 15:22:03
1342196,2018-11-12 05:04:22
1083747,2018-10-17 10:24:04
1217131,2018-10-17 00:34:34
1797047,2018-11-07 01:59:38
1152484,2018-10-10 21:18:34
1973015,2018-10-15 11:29:28
1907560,2018-11-16 02:23:11
1988873,2018-10-22 22:51:01
1855354,2018-11-12 23:24:54
1052438,2018-10-11 06:22:16
1635363,2018-11-14 13:50:37
1461486,2018-10-16 08:33:54
1704968,2018-10-07 19:47:48
1772372,2018-10-12 11:20:17
1262043,2018-11-12 14:34:47
1706520,2018-10-03 12:39:16
1703898,2018-10-29 10:30:07
1675369,2018-10-22 12:58:07
1185562,2018-10-31 12:57:08
1170058,2018-10-18 14:22:29
1012419,2018-10-21 23:59:19
1288997,2018-11-05 05:11:34
1260767,2018-10-23 13:34:13
1252674,2018-11-03 09:54:36
1273038,2018-10-23 18:46:09
1164094,2018-10-19 19:39:45
1438311,2018-10-08 00:21:04
1439026,2018-11-06 01:50:24
1258930,2018-10-04 00:57:11
1348000,2018-10-09 07:59:46
1764732,2018-10-03 18:48:35
1344610,2018-10-03 11:47:39
1579430,2018-10-10 20:58:17
1263843,2018-10-26 00:50:33
1520659,2018-10-16 23:29:17
1181592,2018-11-13 16:52:12
1718745,2018-11-10 05:00:03
1071719,2018-11-06 09:28:13
1491477,2018-10-29 05:15:13
1615751,2018-11-07 00:15:33
1092320,2018-10-25 04:15:10
1097668,2018-10-05 14:39:34
1233845,2018-11-05 17:21:40
1183450,2018-11-02 15:55:23
1115082,2018-11-18 16:56:44
1342813,2018-11-07 12:27:52
1428016,2018-10-10 04:52:25
1771074,2018-10-26 13:25:05
1271019,2018-10-31 13:28:12
1779156,2018-11-01 20:22:15
1926947,2018-10-03 17:18:26
1171971,2018-10-04 08:50:23
1816586,2018-10-16 06:18:43
1185873,2018-11-03 05:13:19
1636362,2018-10-20 12:04:39
1066492,2018-11-04 19:03:43
1624508,2018-10-06 23:37:43
1715262,2018-10-03 13:45:25
1413683,2018-10-05 22:18:07
1105158,2018-10-24 10:25:02
1729388,2018-10-05 10:03:06
1457917,2018-10-04 20:24:29
1337017,2018-10-07 13:44:37
1783335,2018-11-07 07:37:51
1447326,2018-11-10 15:42:48
1310121,2018-10-25 22:15:30
1331827,2018-10-15 15:46:22
1534330,2018-11-11 02:14:57
1717782,2018-10-28 16:14:45
1421943,2018-10-20 12:03:49
1813863,2018-10-22 18:10:11
1726282,2018-10-03 14:41:12
1248312,2018-11-14 17:24:24
1859051,2018-10-03 15:55:02
1332762,2018-11-01 01:18:27
1291501,2018-10-26 19:46:16
1596076,2018-11-13 07:48:39
1890578,2018-10-30 01:23:10
1495652,2018-11-12 12:15:20
1235651,2018-10-29 19:37:53
1956736,2018-11-08 12:44:03
1126004,2018-11-07 11:18:22
1891830,2018-11-15 03:32:03
1039101,2018-10-23 16:17:16
1625305,2018-11-05 21:26:42
1411971,2018-11-16 01:41:33
1192362,2018-10-19 18:29:43
1763951,2018-11-13 02:36:33
1638340,2018-10-11 12:52:18
1449591,2018-10-10 04:54:08
1799092,2018-10-06 14:37:53
1297234,2018-11-07 16:32:33
1088949,2018-10-31 13:39:50
1235638,2018-11-01 19:01:10
1607133,2018-11-15 20:28:32
1927691,2018-11-19 13:02:42
1452292,2018-11-08 17:33:46
1868478,2018-11-09 20:53:31
1889516,2018-10-13 22:29:11
1573101,2018-10-21 10:38:04
1013349,2018-10-30 02:38:37
1983882,2018-11-13 13:04:03
1297409,2018-11-10 17:41:35
1204315,2018-10-26 06:12:23
1274291,2018-10-29 03:21:59
1219888,2018-10-09 10:45:18
1502407,2018-10-10 21:47:55
1036882,2018-10-25 01:38:33
1272812,2018-10-22 08:19:30
1615403,2018-10-18 15:58:27
1980387,2018-10-29 06:20:47
1616650,2018-11-14 02:28:48
1403831,2018-11-06 05:42:08
1286415,2018-11-04 09:29:38
1667027,2018-10-23 08:10:19
1411758,2018-10-11 13:11:48
1147749,2018-11-17 01:44:56
1127446,2018-11-02 20:33:34
1174998,2018-10-28 20:36:47
1287222,2018-10-15 09:13:25
1855509,2018-10-20 01:11:25
1708998,2018-11-03 03:35:24
1560559,2018-10-24 23:05:12
1012625,2018-10-17 13:08:56
1401040,2018-10-21 20:22:47
1183665,2018-10-18 00:52:21
1422440,2018-10-26 14:35:00
1181953,2018-11-02 16:58:57
1505822,2018-10-15 18:48:02
1098629,2018-11-07 15:38:03
1149237,2018-11-19 15:30:16
1262936,2018-11-19 08:19:38
1294532,2018-10-30 00:35:05
1034421,2018-10-24 08:31:56
1377985,2018-10-18 20:03:54
1210468,2018-11-02 13:46:12
1671626,2018-10-16 23:07:21
1714321,2018-10-26 13:47:56
1374902,2018-10-29 10:05:58
1842616,2018-10-15 02:30:35
1306678,2018-10-07 07:56:38
1180572,2018-11-14 22:10:26
1542978,2018-10-29 13:05:31
1367349,2018-11-02 10:54:07
1176089,2018-11-19 02:19:54
1272724,2018-10-04 01:44:51
1616799,2018-11-15 07:37:17
1231457,2018-10-08 06:25:34
1788643,2018-10-11 05:43:15
1054712,2018-11-01 21:29:32
1364740,2018-10-29 23:20:00
1634924,2018-10-22 07:45:15
1050599,2018-10-29 14:01:23
1076898,2018-11-13 16:02:48
1217505,2018-10-13 21:02:50
1019784,2018-10-22 20:33:05
1090577,2018-10-04 07:51:09
1296003,2018-10-04 02:14:52
1266383,2018-11-17 05:07:55
1742112,2018-10-29 05:44:31
1781145,2018-11-15 12:59:59
1459406,2018-11-05 17:29:05
1145748,2018-11-08 17:49:09
1514318,2018-11-09 11:15:42
1880749,2018-10-11 16:59:28
1957104,2018-11-02 01:58:26
1886789,2018-11-08 18:43:21
1411162,2018-10-04 01:17:01
1507873,2018-11-02 07:20:03
1457574,2018-11-04 10:56:13
1708036,2018-11-06 10:47:04
1308759,2018-10-18 12:33:35
1608552,2018-11-02 20:05:09
1305715,2018-10-10 02:40:30
1068500,2018-11-17 04:33:29
1457137,2018-10-05 12:36:03
1194658,2018-10-30 07:16:04
1204432,2018-10-04 02:55:40
1528606,2018-11-12 16:31:54
1302613,2018-10-04 02:32:31
1561703,2018-10-21 12:03:38
1133049,2018-10-04 19:56:01
1461671,2018-10-05 20:42:42
1002881,2018-10-31 01:35:14
1651787,2018-11-04 18:33:36
1630487,2018-11-17 04:35:30
1447295,2018-11-01 12:47:58
1359985,2018-10-17 08:05:45
1662796,2018-11-16 10:51:23
1447879,2018-11-08 16:46:51
1149676,2018-10-16 02:14:25
1536439,2018-10-04 09:33:08
1129739,2018-10-10 20:41:10
1545171,2018-10-24 11:17:29
1312391,2018-10-22 22:14:30
1694080,2018-11-12 06:32:00
1702613,2018-11-13 06:14:28
1870626,2018-10-26 03:33:37
1612684,2018-11-01 21:54:51
1812267,2018-11-01 06:02:47
1910120,2018-11-03 20:50:31
1087491,2018-11-06 14:34:44
1390032,2018-11-15 14:48:24
1512563,2018-10-30 11:28:22
1972348,2018-11-14 10:34:50
1904754,2018-10-28 09:17:54
1897821,2018-11-06 13:32:19
1667296,2018-11-19 14:11:17
1596915,2018-11-15 11:53:29
1915376,2018-10-17 02:21:45
1548526,2018-10-09 09:53:06
1552908,2018-10-23 01:53:43
1465664,2018-11-02 23:34:11
1288888,2018-10-17 08:24:46
1801558,2018-11-05 12:21:18
1460652,2018-10-27 15:56:03
1671443,2018-11-06 12:13:15
1622228,2018-10-05 04:48:55
1549432,2018-11-19 11:59:39
1982299,2018-10-10 11:42:38
1201440,2018-10-31 21:09:06
1906988,2018-11-19 00:42:38
1690858,2018-11-04 19:33:39
1151102,2018-10-16 18:11:04
1903054,2018-10-27 05:07:32
1719876,2018-11-04 19:33:46
1563853,2018-10-11 14:34:18
1464439,2018-10-22 21:27:47
1686114,2018-11-19 03:00:30
1701974,2018-11-07 00:03:58
1934563,2018-10-17 02:08:01
1043927,2018-11-08 00:31:13
1462442,2018-10-13 06:51:16
1274382,2018-10-08 20:05:08
1204451,2018-10-15 23:31:00
1328769,2018-10-25 12:27:21
1325198,2018-10-05 07:15:05
